trial,seed,n,m,alpha,theta_hat_kent_scaled,theta_hat_dame_scaled,theta_hat_kent_orig,theta_hat_dame_orig,scaled_mse_kent,scaled_mse_dame,orig_mse_kent,orig_mse_dame,time_kent_s,time_dame_s,status
10,62164594,48,11,0.6,-0.002746704131286091,-0.11944424685260648,94.24043645959347,83.21251867242869,0.006312132577976897,0.0013874591028579584,56.36892195447819,12.390356653297324,0.002239227294921875,0.0005540847778320312,ok
11,1268433720,48,11,0.6,-0.16666666666666666,0.2966486464137269,78.75,122.53329708609718,0.007135355231450774,0.1435229893777074,63.72050605566336,1281.6961758902703,0.0005199909210205078,0.00016736984252929688,ok
12,2329112794,48,11,0.6,0.40713367191881805,-0.31094873859926686,132.9741319963283,65.11534420236929,0.23944317037434595,0.05232798251629794,2138.287372235503,467.30196586616955,0.0004057884216308594,0.00014638900756835938,ok
13,3426927916,48,11,0.6,0.0,0.012662588894332453,94.5,95.6966146505144,0.006756122373527627,0.00899808259477262,60.33386182619503,80.3551270919679,0.0005252361297607422,0.0001575946807861328,ok
14,2375343576,48,11,0.6,-0.32865563369167855,-0.3133695943095013,63.44204261613637,64.88657333775213,0.06074253107361797,0.0534413995739961,542.4459881201774,477.24505854567894,0.0008673667907714844,0.0002894401550292969,ok
15,3524201801,48,11,0.6,-0.2552135784928188,-0.06725011137539105,70.38231683242863,88.14486447502554,0.02993520885368376,0.00022336866922685703,267.3288988656094,1.9947380583631202,0.00041675567626953125,0.0001544952392578125,ok
16,1699284697,48,11,0.6,0.08333333333333333,-0.0297417649737666,102.375,91.68940320997906,0.027399839277899386,0.0027514084555053777,244.68741471146086,24.570765359776917,0.00043201446533203125,0.00014972686767578125,ok
17,3788744959,48,11,0.6,-0.2921490696329696,-0.2400014449479007,66.89191291968437,71.81986345242339,0.04408044481514142,0.024902673729197394,393.6493923104168,222.38710207016487,0.00037789344787597656,0.00013828277587890625,ok
18,317130537,48,11,0.6,0.0,-0.07792250617303466,94.5,87.13632316664822,0.006756122373527627,1.8259627917013286e-05,60.33386182619503,0.16306304220590484,0.00037360191345214844,0.00013494491577148438,ok
19,1568852594,48,11,0.6,-0.10167417359632629,-0.03001291822940329,84.89179059514717,91.66377922732138,0.00037941347521526107,0.0027230359044670962,3.3882571870410816,24.317391385867204,0.00036907196044921875,0.0001316070556640625,ok
20,339027885,48,11,0.6,-0.4919714307232967,0.09107710065883048,48.00869979664846,103.10678601225948,0.1679162029577108,0.030023440839372903,1499.5336714630973,268.1168325558096,0.0007653236389160156,0.0005228519439697266,ok
21,3008991202,48,11,0.6,-0.027729750958117843,0.33264655964554674,91.87953853445786,125.93509988650418,0.0029665324982726224,0.17209404625884758,26.491876842699057,1536.842856603074,0.0004429817199707031,0.0001595020294189453,ok
22,304902015,48,11,0.6,0.3407972756691812,0.15969807269473474,126.70534255073763,109.59146786965243,0.17892300227298036,0.0585125657059858,1597.8271410482828,522.5318398958796,0.0005030632019042969,0.00018715858459472656,ok
23,1687870297,48,11,0.6,0.0,-0.08597527801510624,94.5,86.37533622757246,0.006756122373527627,1.4285703139166777e-05,60.33386182619503,0.12757490045854647,0.0006442070007324219,0.0002148151397705078,ok
24,3286340258,48,11,0.6,-0.17202782891280724,-0.18088839826966432,78.24337016773971,77.40604636351672,0.00806982310638601,0.009740261569260613,72.06553779580378,86.98297087888963,0.0008957386016845703,0.0005748271942138672,ok
25,3385996787,48,11,0.6,-0.16666666666666666,-0.027516484293434618,78.75,91.89969223427043,0.007135355231450774,0.002989809495697605,63.72050605566336,26.69974624895353,0.0008001327514648438,0.0002880096435546875,ok
26,954162490,48,11,0.6,-0.16666666666666666,0.10186763672184403,78.75,104.12649167021426,0.007135355231450774,0.03387928790843847,63.72050605566336,302.5505108443327,0.0007481575012207031,0.00025010108947753906,ok
27,1670198375,48,11,0.6,0.24807679580321937,0.04486418914173401,117.94325720340423,98.73966587389387,0.10907987838984849,0.01614419884982883,974.1105839909442,144.17173177868398,0.0006871223449707031,0.0002415180206298828,ok
28,1912804122,48,11,0.6,0.4166666666666667,-0.09301952537195893,133.875,85.70965485234989,0.2488635957842753,0.00011715660798909348,2222.414126252524,1.046237798494602,0.0011696815490722656,0.0004036426544189453,ok
29,70887211,48,11,0.6,-0.026472918195181983,-0.14529811534519121,91.99830923055531,80.76932809987943,0.003105021141314442,0.003981923056059474,27.728615047223297,35.55956837137516,0.0006802082061767578,0.0002884864807128906,ok
30,4033432605,48,11,0.6,0.08333333333333333,-0.3053175348924001,102.375,65.64749295266819,0.027399839277899386,0.04978338231888734,244.68741471146086,444.5780499532439,0.0007925033569335938,0.0002524852752685547,ok
31,204034367,48,11,0.6,0.1560433953470091,0.25741783744521113,109.24610086029236,118.82598563857246,0.05675783546612059,0.11533731050298349,506.86166017132314,1029.9910171192687,0.0008573532104492188,0.0002703666687011719,ok
32,944935090,48,11,0.6,-0.13712829432531706,-0.12823321498208434,81.54137618625754,82.38196118419303,0.003017597086966934,0.0021194587927450066,26.94789638588651,18.92729688391112,0.0006225109100341797,0.000209808349609375,ok
33,2495419935,48,11,0.6,0.16745574599652605,0.1841245289328004,110.3245679966717,111.89976798414963,0.0623258119134222,0.0709264295891277,556.5850818398379,633.3907478383073,0.0005357265472412109,0.00018644332885742188,ok
34,1402458463,48,11,0.6,0.1668926412213193,0.1546035520229669,110.27135459541468,109.11003566617038,0.06204496923112862,0.05607385486086792,554.0770864762865,500.75354237126555,0.0004868507385253906,0.00017833709716796875,ok
35,1743689874,48,11,0.6,0.25,0.06393850447289275,118.125,100.54218867268837,0.11035393975330957,0.02135518664921102,985.4882704819926,190.7071555741167,0.0007796287536621094,0.00020456314086914062,ok
36,1052480003,48,11,0.6,-0.0025298866002890774,0.21801525894882468,94.26092571627268,115.10244197066393,0.006346631429776998,0.09012658070118937,56.67700532576595,804.8528973067962,0.000492095947265625,0.00016546249389648438,ok
37,2266391996,48,11,0.6,0.08692825933079074,-0.12490573241767813,102.71472050675972,82.69640828652942,0.028602891552285483,0.001824152441965656,255.43097228479715,16.290137344863812,0.0004680156707763672,0.00015020370483398438,ok
38,929897814,48,11,0.6,-0.05328222577537143,0.22135000140694241,89.4648296642274,115.41757513295606,0.0008359852190871811,0.09213995323572903,7.46555700275325,822.8328173833689,0.00039005279541015625,0.00014162063598632812,ok
39,147720924,48,11,0.6,0.35099786928256194,-0.3407142698805817,127.6692986472021,62.30250149628504,0.18765661194429528,0.06683188470483394,1675.8204588155422,596.8254383853431,0.00037932395935058594,0.000141143798828125,ok
40,773562922,48,11,0.6,-0.05878698626210258,-0.1425025640386953,88.9446297982313,81.03350769834329,0.0005479648244776974,0.003636925719078157,4.893462873791932,32.47865590279786,0.0008585453033447266,0.00025534629821777344,ok
41,796125654,48,11,0.6,-0.06758417471025023,0.3028793726284123,88.11329548988135,123.12210071338495,0.00021349476477268905,0.1482827613148499,1.906561623111293,1324.2021292319375,0.0006747245788574219,0.0002410411834716797,ok
42,349841733,48,11,0.6,-0.25,0.21100756133904686,70.875,114.44021454653992,0.02815830499374569,0.08596811420244038,251.46070317039752,767.7167518563426,0.000614166259765625,0.0002148151397705078,ok
43,2909370068,48,11,0.6,0.18905120387954877,0.049311161482201216,112.36533876661737,99.15990476006802,0.0735748474717128,0.01729403745777312,657.0417816342638,154.44007800727837,0.0005574226379394531,0.00025343894958496094,ok
44,2411567156,48,11,0.6,-0.18943397625747319,0.18241089795775406,76.59848924366878,111.73782985700777,0.011500061887222215,0.07001661715668105,102.69842766836635,625.2658953634512,0.0004260540008544922,0.00014829635620117188,ok
45,4059645843,48,11,0.6,-0.013986350798688743,0.07482508475503669,93.17828984952392,101.57097050935097,0.004652506418455299,0.02465550635688286,41.54804544341047,220.17983564355322,0.0006368160247802734,0.0002548694610595703,ok
46,2027593077,48,11,0.6,-0.2512528118591493,0.054797623588405765,70.7566092793104,99.67837542910435,0.0285803291288806,0.01876715283279356,255.22948420318582,167.59536658505468,0.0005948543548583984,0.0002455711364746094,ok
47,269078899,48,11,0.6,-0.08333333333333333,-0.15285141914581435,86.625,80.05554089072055,1.2943580447570206e-06,0.004992239867236315,0.011558940929192338,44.581950074387066,0.0005724430084228516,0.00021123886108398438,ok
48,1658436588,48,11,0.6,-0.07363107311777128,-0.10811691386621644,87.54186359037061,84.28295163964255,7.335171611606522e-05,0.0006719127105249822,0.6550491628454796,6.000348483165736,0.0006098747253417969,0.0002396106719970703,ok
49,530431852,48,11,0.6,0.3333333333333333,-0.0711304017912732,126.0,87.77817703072469,0.17266432332434797,0.00012243938064254722,1541.9355733672585,1.093414278983117,0.00044083595275878906,0.00018835067749023438,ok
50,4255101069,48,11,0.6,-0.019973805253949744,0.1346106964361824,92.61247540350175,107.22071081321924,0.0038715560670257144,0.047004985246559626,34.57396356755632,419.7662694980892,0.0008988380432128906,0.0002372264862060547,ok
51,2742330166,48,11,0.6,-0.2271926718925128,-0.4522991482589903,73.03029250615754,51.757730489525414,0.02102414077733377,0.13697661070462014,187.75083317678508,1223.235377744934,0.0004417896270751953,0.0001456737518310547,ok
52,31049479,48,11,0.6,-0.04775696312784672,-0.07980385691133501,89.98696698441849,86.95853552187883,0.001186022103757241,5.720601275278341e-06,10.591473892078087,0.05108639953854727,0.0004303455352783203,0.0001418590545654297,ok
53,1749872762,48,11,0.6,0.22677512110737705,0.07686204140489968,115.93024894464712,101.76346291276302,0.09546292798098882,0.02529934434683936,852.5078126022244,225.92946985336204,0.0005993843078613281,0.00015687942504882812,ok
54,1619564837,48,11,0.6,0.08648562601901115,-0.015584314165824365,102.67289165879656,93.0272823113296,0.028453367737849636,0.004437068031241946,254.09568724093174,39.62412678599838,0.00046563148498535156,0.0001494884490966797,ok
55,670455357,48,11,0.6,-0.16666666666666666,-0.09362055318068291,78.75,85.65285772442547,0.007135355231450774,0.00013052876092922475,63.72050605566336,1.1656544672882,0.0012965202331542969,0.0004062652587890625,ok
56,3950242517,48,11,0.6,-0.16666666666666666,0.14538077435478847,78.75,108.23848317652752,0.007135355231450774,0.05179102198538307,63.72050605566336,462.5067740849676,0.0006783008575439453,0.0002257823944091797,ok
57,2001626836,48,11,0.6,0.21288972285860042,-0.09664833135814144,114.61807881013775,85.36673268665564,0.08707536828063991,0.00020888043897053507,777.6048075881848,1.8653545401166214,0.0006721019744873047,0.0002295970916748047,ok
58,469792943,48,11,0.6,0.010366652689006004,0.056959611227677044,95.47964867911107,99.88268326101549,0.00856777705771168,0.019364182485769536,76.51239106962962,172.92699064354343,0.0006055831909179688,0.00026106834411621094,ok
59,1698338744,48,11,0.6,-0.010199546666145457,0.164469897319577,93.53614284004925,110.04240529670004,0.005183436700755267,0.06084388471588568,46.28938559691963,543.3511014840385,0.00045752525329589844,0.00015497207641601562,ok
60,3425173478,48,11,0.6,-0.3002079394767736,-0.021359739278125428,66.1303497194449,92.48150463821715,0.0475293650081095,0.0037010061790285044,424.44911186367005,33.05091043026924,0.0004355907440185547,0.00015544891357421875,ok
61,3588182379,48,11,0.6,0.0,-0.08688751421365438,94.5,86.28912990680966,0.006756122373527627,2.2013732811716542e-05,60.33386182619503,0.1965881374418332,0.0004584789276123047,0.00015091896057128906,ok
62,2386432361,48,11,0.6,0.16666666666666666,-0.16186595986665214,110.25,79.20366679260138,0.06193244507116004,0.006347360702669137,553.0722175967267,56.68351791501098,0.0005266666412353516,0.00016570091247558594,ok
63,236192655,48,11,0.6,-0.16666666666666666,-0.04819924222949913,78.75,89.94517160931234,0.007135355231450774,0.0011557547050582428,63.72050605566336,10.321178454846393,0.0004127025604248047,0.00014734268188476562,ok
64,1861452205,48,11,0.6,0.021504914979004586,-0.1555162663254667,96.53221446551593,79.8037128322434,0.010753804016081314,0.005375915013222863,96.03415831461011,48.008265046833415,0.0004220008850097656,0.0001456737518310547,ok
65,753553333,48,11,0.6,-0.10933871807298766,0.2605448910146573,84.16749114210266,119.12149220088511,0.000736746971759464,0.11747106800798955,6.5793346445549945,1049.0460050783486,0.0004718303680419922,0.00021719932556152344,ok
66,282452656,48,11,0.6,-0.16666666666666666,0.13986931462377136,78.75,107.71765023194638,0.007135355231450774,0.049312841744623255,63.72050605566336,440.376004989921,0.0005590915679931641,0.00020742416381835938,ok
67,1316526467,48,11,0.6,0.4141947566501569,0.0,133.64140450343982,94.5,0.2464034206838958,0.006756122373527627,2200.444147562359,60.33386182619503,0.0005342960357666016,0.0001876354217529297,ok
68,985541676,48,11,0.6,-0.08333333333333333,0.5833333333333333,86.625,149.625,1.2943580447570206e-06,0.44292880737079654,0.011558940929192338,3955.464982023056,0.0005385875701904297,0.00019025802612304688,ok
69,2600994864,48,11,0.6,0.3333333333333333,0.12261504368206325,126.0,106.08712162795497,0.17266432332434797,0.041947414003719596,1541.9355733672585,374.6008939067165,0.0009174346923828125,0.00028514862060546875,ok
70,3078274660,48,11,0.6,0.0,0.13681711454494844,94.5,107.42921732449763,0.006756122373527627,0.04796658435792116,60.33386182619503,428.3535899623254,0.0006020069122314453,0.0002262592315673828,ok
71,2318289377,48,11,0.6,-0.28783415747241725,-0.31180620923762,67.29967211885656,65.03431322704492,0.04228720202352471,0.05272101591214295,377.6352858705819,470.8118523494144,0.0004868507385253906,0.00018143653869628906,ok
72,3710138406,48,11,0.6,0.05012160415228794,-0.06540752451123455,99.2364915923912,88.31898893368833,0.017507851713256074,0.00028184064571006056,156.3494927623048,2.516907426352243,0.00047779083251953125,0.000171661376953125,ok
73,2575429826,48,11,0.6,-0.12040264755810441,0.10507345443708982,83.12194980575914,104.42944144430498,0.0014597758269878395,0.03506971176854424,13.036163078958106,313.18129352104194,0.0004405975341796875,0.00015783309936523438,ok
74,1177790805,48,11,0.6,-0.03581942064855876,0.16936999256565477,91.11506474871119,110.50546429745437,0.002150753235269791,0.0632852648515308,19.206764079267963,565.1532364403823,0.0005340576171875,0.00016355514526367188,ok
75,537145389,48,11,0.6,0.031018253920377176,-0.1658044509614609,97.43122499547565,78.83147938414194,0.012817384590034087,0.006990434146682597,114.46244873515187,62.42632453841235,0.0011174678802490234,0.0005161762237548828,ok
76,465198825,48,11,0.6,0.0,0.027099594500764247,94.5,97.0609116803222,0.006756122373527627,0.01194544713906769,60.33386182619503,106.67582931365882,0.0005998611450195312,0.0001926422119140625,ok
77,1304027276,48,11,0.6,0.09316352163234583,-0.10876607705190389,103.30395279425669,84.22160571859509,0.03075083373048225,0.00070598840361057,274.6126329216392,6.3046529413432975,0.0004849433898925781,0.00015115737915039062,ok
78,3771922809,48,11,0.6,-0.130464693713966,-0.0705359047091986,82.17108644403022,87.83435700498073,0.0023299020523435457,0.00013594930484739134,20.806607802940903,1.214061279613405,0.00043010711669921875,0.00021266937255859375,ok
79,4058557074,48,11,0.6,0.08333333333333333,-0.1793897235660049,102.375,77.54767112301253,0.027399839277899386,0.009446690898914345,244.68741471146086,84.36131140002992,0.0005784034729003906,0.00021839141845703125,ok
80,124794466,48,11,0.6,0.4878947713437774,-0.07958982262244424,140.60605589198695,86.97876176217902,0.3250030711310726,6.790256893960067e-06,2902.3586759682594,0.06063869162728474,0.0008413791656494141,0.00021219253540039062,ok
81,3430904334,48,11,0.6,-0.08333333333333333,0.5340897146676413,86.625,144.9714780360921,1.2943580447570206e-06,0.3798076319186125,0.011558940929192338,3391.7771049411867,0.0005245208740234375,0.00019669532775878906,ok
82,3073313435,48,11,0.6,0.08333333333333333,-0.15647691423590457,102.375,79.71293160470701,0.027399839277899386,0.005517708480642231,244.68741471146086,49.27451615925547,0.0004603862762451172,0.0001709461212158203,ok
83,2575945529,48,11,0.6,-0.0840044544994162,-0.031942651435149814,86.56157904980518,91.48141943937834,3.2718288512793696e-06,0.002525362333003839,0.02921824959913705,22.552116974307495,0.0005574226379394531,0.0002510547637939453,ok
84,1464702905,48,11,0.6,0.3333333333333333,-0.04359300662546446,126.0,90.38046087389361,0.17266432332434797,0.0014901628988595644,1541.9355733672585,13.307527227540616,0.0010230541229248047,0.0003941059112548828,ok
85,949603418,48,11,0.6,-0.09042112707002643,-0.3892734681071253,85.9552034918825,57.71365726387666,6.765872374947846e-05,0.09429679573343272,0.6042093177637894,842.0939600984874,0.0005495548248291016,0.00015664100646972656,ok
86,2334916469,48,11,0.6,0.018546666038242742,-0.08781373483601654,96.25265994061394,86.20160205799644,0.01014901117003575,3.156304846903728e-05,90.63320700121167,0.2818659135906224,0.00045561790466308594,0.000148773193359375,ok
87,3747359120,48,11,0.6,0.07187160399983293,0.017679765821915994,101.29186657798421,96.17073787017105,0.023736714058944987,0.009975095641311072,211.97479072489324,89.08009785081795,0.00040030479431152344,0.0001685619354248047,ok
88,2094696860,48,11,0.6,-0.3333333333333333,0.2103158650579872,63.00000000000001,114.3748492479798,0.06307014364492948,0.08556297752551319,563.2321502851313,764.0987800472143,0.0006291866302490234,0.00027298927307128906,ok
89,3397547297,48,11,0.6,0.1252941272664127,-0.14465790218483449,106.340295026676,80.82982824353314,0.04305200134559639,0.0039015348519060205,384.4651350165122,34.84168161123377,0.0011861324310302734,0.00031757354736328125,ok
90,1390008834,48,11,0.6,0.20066077070029564,-0.0753662334206991,113.46244283117794,87.37789094174393,0.08000774610967244,4.664072264728808e-05,714.4891746959022,0.4165133134209308,0.0006940364837646484,0.00022745132446289062,ok
91,3031048118,48,11,0.6,0.3333333333333333,-0.4044321243417513,126.0,56.28116424970451,0.17266432332434797,0.10383635521825119,1541.9355733672585,927.2846111877874,0.0004391670227050781,0.00013971328735351562,ok
92,717953313,48,11,0.6,-0.22335810122688607,-0.0854909634790939,73.39265943405927,86.42110395122563,0.019926841939137855,1.0859191369759355e-05,177.95168022698593,0.0969752937297921,0.00044035911560058594,0.0001506805419921875,ok
93,2646623494,48,11,0.6,0.06451080633257235,0.0029417156892207474,100.59627119842808,94.77799213263135,0.02152277985792044,0.007248368441439169,192.20380482619382,64.72974227416198,0.00047969818115234375,0.0001609325408935547,ok
94,3637351863,48,11,0.6,-0.1752071546484756,0.03778862662751832,77.94292388571905,98.07102521630047,0.008651142832045421,0.014396222980603666,77.2568682758737,128.56187027253554,0.0006926059722900391,0.0002162456512451172,ok
95,1239141646,48,11,0.6,-0.00785481035928115,-0.1040812209057588,93.75772042104794,84.6643246244058,0.0055265581725136735,0.00047897888096251883,49.35354612009023,4.277401151715549,0.0008544921875,0.00024962425231933594,ok
96,1728909676,48,11,0.6,-0.2093339251098437,-0.018836654518677904,74.71794407711977,92.71993614798494,0.016164144873192048,0.004014360377164981,144.34985475382348,35.84924175817753,0.0005395412445068359,0.00022220611572265625,ok
97,1173723692,48,11,0.6,0.16666666666666666,-0.353124686594462,110.25,61.12971711682334,0.06193244507116004,0.07340255112815691,553.0722175967267,655.5031322122234,0.0004372596740722656,0.00015115737915039062,ok
98,3205950068,48,11,0.6,0.2445374463234673,-0.18763825805521475,117.60878867756766,76.76818461378221,0.10675450627401062,0.011118146807468534,953.3444296534832,99.28783052739587,0.0003800392150878906,0.00020241737365722656,ok
99,2660485877,48,11,0.6,0.0,-0.3102444875354227,94.5,65.18189592790256,0.006756122373527627,0.052006279252385344,60.33386182619503,464.42907529361406,0.0009033679962158203,0.0002446174621582031,ok
100,1750725574,48,11,0.6,-0.3533155145742177,-0.1296791900577149,61.11168387273643,82.24531653954594,0.07350598923071235,0.002254688023752564,656.4268603275689,20.134927724116405,0.0007443428039550781,0.00027561187744140625,ok
101,3066507841,48,11,0.6,0.16609699950096574,-0.03095086134745086,110.19616645284127,91.57514360266589,0.061649232228033125,0.0026260268020588066,550.5430561043929,23.451075849085573,0.0006093978881835938,0.0001811981201171875,ok
102,235391343,48,11,0.6,-0.06360647473829296,-0.15290630266433403,88.48918813723131,80.05035439822043,0.0003455568702964172,0.00499999855553869,3.085909240964546,44.65123710059943,0.0005056858062744141,0.00017023086547851562,ok
103,1861047949,48,11,0.6,0.20538673919493977,-0.22802764090686437,113.90904685392181,72.95138793430132,0.08270362180930797,0.02126697401694628,738.5640186625724,189.9193947148345,0.0008032321929931641,0.00041961669921875,ok
104,2528843051,48,11,0.6,0.027082896072204404,0.03512680194189058,97.05933367882332,97.81948278350866,0.011941797300749733,0.01376455415356679,106.64323534502033,122.92090972988977,0.0007517337799072266,0.00024509429931640625,ok
105,393921630,48,11,0.6,0.08404878378080032,0.047059490618857794,102.44261006728564,98.94712186348205,0.02763720669582379,0.01670688743659151,246.80716509538067,149.19668153062102,0.0006301403045654297,0.0002319812774658203,ok
106,4180051139,48,11,0.6,-0.3333333333333333,-0.14922008582616414,63.00000000000001,80.3987018894275,0.06307014364492948,0.004492277040779091,563.2321502851313,40.1171570434174,0.0007100105285644531,0.0007851123809814453,ok
107,3493100320,48,11,0.6,-0.018257588108379668,0.11506971076327334,92.77465792375813,105.37408766712934,0.004088073809569009,0.038913616544244356,36.50752113790367,347.50832414423854,0.00043964385986328125,0.00014662742614746094,ok
108,2835756274,48,11,0.6,-0.035540017370254584,-0.07416756996027693,91.14146835851095,87.49116463875383,0.0021767466339776206,6.444982442155033e-05,19.43889162807867,0.5755530445405433,0.0003867149353027344,0.0001857280731201172,ok
109,4091338119,48,11,0.6,-0.2243428345088745,0.18867428453985713,73.29960213891135,112.3297198890165,0.02020582639657041,0.07337051318127484,180.44308117797317,655.2170253370797,0.0004093647003173828,0.00014519691467285156,ok
110,2503356061,48,11,0.6,0.12932668651715987,0.13641119505967014,106.72137187587161,107.39085793313882,0.04474169239829355,0.04778894604361554,399.5544985398609,426.76723540599716,0.0006649494171142578,0.00022649765014648438,ok
111,1782511151,48,11,0.6,-0.25,0.1293652836445424,70.875,106.72501930440926,0.02815830499374569,0.04475802219598892,251.46070317039752,399.70032771572994,0.0005631446838378906,0.00019288063049316406,ok
112,3760125077,48,11,0.6,-0.3333333333333333,-0.0927966120959236,63.00000000000001,85.73072015693522,0.06307014364492948,0.00011238072048601233,563.2321502851313,1.0035879291202183,0.0005853176116943359,0.0002543926239013672,ok
113,1898284274,48,11,0.6,-0.08333333333333333,-0.278962844720472,86.625,68.1380111739154,1.2943580447570206e-06,0.0387173349158001,0.011558940929192338,345.75548013182373,0.0005047321319580078,0.00018286705017089844,ok
114,3753676974,48,11,0.6,0.08333333333333333,-0.16931845352864938,102.375,78.49940614154264,0.027399839277899386,0.0075903855502709155,244.68741471146086,67.78404056030688,0.0006210803985595703,0.0001933574676513672,ok
115,3361767014,48,11,0.6,-0.15456846027627497,-0.07231431235382246,79.89328050389202,87.66629748256378,0.005237825873272306,9.764053248620749e-05,46.775094504790076,0.8719543652349475,0.0007853507995605469,0.00028443336486816406,ok
116,770615460,48,11,0.6,-0.2409754097948507,-0.23275423461607928,71.72782377438661,72.50472482878051,0.02521101696025628,0.02266789199075431,225.1406842093289,202.42994245043377,0.0005133152008056641,0.00016808509826660156,ok
117,2403889641,48,11,0.6,0.0,-0.241667114653933,94.5,71.66245766520333,0.006756122373527627,0.02543115289970017,60.33386182619503,227.10655318254751,0.0006334781646728516,0.0002009868621826172,ok
118,3450997205,48,11,0.6,0.17371887817509335,-0.3211608367476365,110.91643398754633,64.15030092734835,0.06549223793058284,0.057104367761200356,584.8620577795875,509.9562801994594,0.0007178783416748047,0.0002522468566894531,ok
119,3068342304,48,11,0.6,-0.12364033840267032,-0.1456616629262491,82.81598802094766,80.73497285346947,0.0017176634600649192,0.004027936731254481,15.339164114244763,35.97048199428523,0.0005629062652587891,0.00019121170043945312,ok
120,3181967597,48,11,0.6,0.16666666666666666,0.2127952839508367,110.25,114.60915433335407,0.06193244507116004,0.08701964212160615,553.0722175967267,777.1071590564734,0.0007750988006591797,0.0002484321594238281,ok
121,4033598770,48,11,0.6,-0.04917436256741806,-0.3651809033286207,89.85302273737899,59.99040463544535,0.0010904044171877831,0.08008066222710121,9.737584046591174,715.1403338535704,0.00041604042053222656,0.00014495849609375,ok
122,2486158523,48,11,0.6,0.09655647442343925,-0.09049672202178888,103.62458683301502,85.94805976894095,0.03195231653737227,6.890804973507398e-05,285.34217475786886,0.6153661111466513,0.0005099773406982422,0.00017881393432617188,ok
123,1264822839,48,11,0.6,0.18871083399643804,0.24904269819833397,112.3331738126634,118.03453497974256,0.07339031481384665,0.10971883322072719,655.3938588663543,979.8166103693989,0.00046706199645996094,0.0003056526184082031,ok
124,3446587801,48,11,0.6,-0.17086752560309684,0.029968446376613035,78.35301883050735,97.33201818258993,0.007862704225767424,0.012580781097122882,70.21591441215953,112.34952039258155,0.001168966293334961,0.00045180320739746094,ok
125,3173092997,48,11,0.6,0.05739327107146658,0.3361778999976395,99.92366411625359,126.26881154977693,0.019485062631104288,0.17503641458523683,174.00648056141895,1563.118941349811,0.0006537437438964844,0.0002474784851074219,ok
126,3472432495,48,11,0.6,0.05301204236250013,-0.22942577529790203,99.50963800325627,72.81926423434825,0.018281115952744315,0.021676714282938808,163.254935736995,193.57847772521447,0.0004832744598388672,0.0001785755157470703,ok
127,1176716588,48,11,0.6,0.25,-0.10263169929956069,118.125,84.80130441619151,0.11035393975330957,0.00041763273388291465,985.4882704819926,3.7295647217579204,0.0008106231689453125,0.0003180503845214844,ok
128,929737538,48,11,0.6,-0.28892112292250866,-0.08641147531520244,67.19695388382294,86.33411558271337,0.04273542745620782,1.7773311590566738e-05,381.6380510407996,0.15872011583166476,0.0004477500915527344,0.00015592575073242188,ok
129,1033204153,48,11,0.6,0.24952517641449026,-0.10914225768456956,118.08012917116933,84.18605664880818,0.1100386965659725,0.0007261204870624413,982.6730700082758,6.48443747958939,0.0006103515625,0.00027370452880859375,ok
