param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
m,80,10000,80,0.6,normal,0.1,781020512,0.019817633576961466,0.0005259942548701972,0.007947206497192383,0.03355983292981589,8.449957942957467e-05,0.008831977844238281,ok
m,80,10000,80,0.6,normal,0.1,2678185529,0.023128672498263066,4.0222755595155915e-08,0.008178472518920898,0.015846523437499375,5.599087675976007e-05,0.011505603790283203,ok
m,80,10000,80,0.6,normal,0.1,727841268,-0.01592109694511702,0.00048201242175003,0.00811147689819336,-0.012829321110794349,0.000627330024076629,0.008271217346191406,ok
m,80,10000,80,0.6,normal,0.1,4204554059,0.009109209704808616,0.0003289484862030739,0.007893085479736328,-0.014071521676776274,2.543986107928593e-05,0.0076045989990234375,ok
m,80,10000,80,0.6,normal,0.1,947380072,0.016828342504531826,0.0013362279654975785,0.0061800479888916016,0.04829706346594124,2.5864660819795932e-05,0.007500171661376953,ok
m,80,10000,80,0.6,normal,0.1,259495031,0.02404178748238468,0.0009834813995823807,0.0070230960845947266,0.04017472345938693,0.000231878919398988,0.00512242317199707,ok
m,80,10000,80,0.6,normal,0.1,1369685350,0.0049401407596401875,0.00019865944126469894,0.008643627166748047,-0.012625626746947047,1.2048587137804818e-05,0.007939338684082031,ok
m,80,10000,80,0.6,normal,0.1,2028053869,0.019397306611355605,5.803459854563039e-05,0.007837295532226562,0.006093549151409048,3.232733444403714e-05,0.009866714477539062,ok
m,80,10000,80,0.6,normal,0.1,470475814,0.012410811130972116,4.0534720921185645e-05,0.01050424575805664,-0.0008947895879369131,0.00038699895836991603,0.009628057479858398,ok
m,80,10000,80,0.6,normal,0.1,1051880743,0.01128579697630895,0.0007365186995397201,0.009256601333618164,0.03276469170475019,3.203541072626418e-05,0.008346080780029297,ok
m,80,10000,80,0.6,normal,0.1,2690882795,0.011533584952606651,9.432646337529931e-07,0.007437944412231445,0.01680809882760625,1.851835436768454e-05,0.008376359939575195,ok
m,80,10000,80,0.6,normal,0.1,4125618433,0.015509053567262544,4.221505905196979e-07,0.014392852783203125,0.009036244150730838,3.390824028987591e-05,0.007689237594604492,ok
m,80,10000,80,0.6,normal,0.1,2320123009,-0.0377133967739366,0.0019496452626469693,0.008652210235595703,-0.060440814330453264,0.00045913218438211565,0.008586883544921875,ok
m,80,10000,80,0.6,normal,0.1,1472501943,-0.006737202430967936,0.00026466545308582236,0.00951838493347168,-0.028170342044687754,2.667307032748833e-05,0.006436824798583984,ok
m,80,10000,80,0.6,normal,0.1,2954173373,-0.05179749087557611,0.002337540763945381,0.006597757339477539,-0.0699724672729385,0.000910418630070413,0.00813603401184082,ok
m,80,10000,80,0.6,normal,0.1,3452587823,-0.00846383609420428,0.00013814182542728806,0.0063495635986328125,-0.017403797211802262,7.915298041524553e-06,0.008999109268188477,ok
m,80,10000,80,0.6,normal,0.1,2841777980,-0.009275206109131814,0.00013154380266118234,0.011081218719482422,-0.020229277800602016,2.654135002827479e-07,0.008311748504638672,ok
m,80,10000,80,0.6,normal,0.1,1346599503,0.01920484663061823,0.0005897531231077172,0.007852315902709961,0.022927046984625797,0.00042282186918305093,0.010247468948364258,ok
m,80,10000,80,0.6,normal,0.1,1989427189,0.04213654728843767,0.0004189636427034003,0.005293130874633789,0.019498196459168917,4.707812646094501e-06,0.007780551910400391,ok
m,80,10000,80,0.6,normal,0.1,2387800701,0.007758578659354369,4.712270436316815e-05,0.0073261260986328125,0.022353030994695322,0.00046049083711068435,0.006925106048583984,ok
m,580,10000,580,0.6,normal,0.1,567857515,-0.03839661267386088,0.0001494476019392825,0.04984450340270996,-0.03269701133133529,4.257921401203926e-05,0.06316471099853516,ok
m,580,10000,580,0.6,normal,0.1,3149462701,-0.02902016792023555,8.6868896934511e-05,0.056295156478881836,-0.0415800978629543,1.049488765530673e-05,0.042371273040771484,ok
m,580,10000,580,0.6,normal,0.1,839291543,-0.010802591782239478,5.422825123042127e-07,0.04723024368286133,-0.014766460729115074,1.0416566530739225e-05,0.051130056381225586,ok
m,580,10000,580,0.6,normal,0.1,3607595641,0.01900929339003495,5.76474907737211e-05,0.04697680473327637,0.009635183502546529,3.173797185600614e-06,0.05097079277038574,ok
m,580,10000,580,0.6,normal,0.1,2965783971,0.013763862793833787,4.485829245711552e-06,0.05291390419006348,0.01663954031206462,2.493659175013556e-05,0.03325176239013672,ok
m,580,10000,580,0.6,normal,0.1,2878366397,0.031799492461940776,1.9817985618147943e-05,0.04588460922241211,0.02666921099931803,4.604190361726209e-07,0.0453181266784668,ok
m,580,10000,580,0.6,normal,0.1,3935420626,-0.048586160833049154,7.378195251906651e-05,0.03854990005493164,-0.05386739292543458,1.0945577207160392e-05,0.044837236404418945,ok
m,580,10000,580,0.6,normal,0.1,3722008050,-0.017440398206129318,0.00038570472269496204,0.043958425521850586,-0.024091725853002278,0.00016868915733313084,0.0434415340423584,ok
m,580,10000,580,0.6,normal,0.1,3668915175,0.02753236645114254,0.0002981085447390818,0.04882073402404785,0.04472907057538993,4.777022161400168e-09,0.0640573501586914,ok
m,580,10000,580,0.6,normal,0.1,4158125581,0.0016407609063605617,2.3673870496123967e-07,0.052298784255981445,0.0012570794181712716,7.573167982777237e-07,0.05006837844848633,ok
m,580,10000,580,0.6,normal,0.1,1297834098,0.030649046008582724,9.698078326566083e-07,0.05386161804199219,0.026354555642675002,1.0954128313427182e-05,0.04875993728637695,ok
m,580,10000,580,0.6,normal,0.1,3690036118,-0.02034339622670822,0.0003403436992415067,0.056394338607788086,-0.03823346071992903,3.1174570126783774e-07,0.05632376670837402,ok
m,580,10000,580,0.6,normal,0.1,1671550611,0.033741454348363044,0.0005652921009550239,0.038948774337768555,0.05419768622079183,1.1020012195450473e-05,0.04017305374145508,ok
m,580,10000,580,0.6,normal,0.1,4147998539,-0.012731715522386458,0.00013027587854394488,0.04530978202819824,-0.020904014809192243,1.0507624534970734e-05,0.04973101615905762,ok
m,580,10000,580,0.6,normal,0.1,3425846353,0.02170642284359586,3.025977022715761e-05,0.044730424880981445,0.022276563043626532,2.431227515641069e-05,0.03618907928466797,ok
m,580,10000,580,0.6,normal,0.1,1331297472,-0.01836679246435461,0.0004545451167929755,0.044965505599975586,-0.022451084428829787,0.0002970718278210848,0.042989253997802734,ok
m,580,10000,580,0.6,normal,0.1,2785251670,0.0099889791811683,1.2653123872928827e-05,0.06818222999572754,0.008037296778348123,3.034693671184908e-05,0.0661933422088623,ok
m,580,10000,580,0.6,normal,0.1,2118991218,0.005493691881455782,3.0114719294002476e-05,0.07237434387207031,0.01729224770359606,3.9827053003569744e-05,0.0708928108215332,ok
m,580,10000,580,0.6,normal,0.1,2932353902,-0.026756508346868418,2.130561666473597e-05,0.06403088569641113,-0.02103556544396899,1.221339153924693e-06,0.0397801399230957,ok
m,580,10000,580,0.6,normal,0.1,3366929965,-0.01073598670461477,0.000156096397114431,0.057401418685913086,-0.022466388972294263,5.828591183832018e-07,0.04348564147949219,ok
m,1080,10000,1080,0.6,normal,0.1,1820881438,-0.012585747400003044,0.00019522913580325297,0.07121157646179199,-0.033474482928454855,4.7835115993561034e-05,0.1147298812866211,ok
m,1080,10000,1080,0.6,normal,0.1,2165663450,-0.040849771700849836,2.615410877961982e-06,0.06967902183532715,-0.03799088970812942,1.5417165580437712e-06,0.1015925407409668,ok
m,1080,10000,1080,0.6,normal,0.1,3689975065,0.005339555607210953,4.455517561326621e-09,0.08537960052490234,0.005225650936034862,3.263598859385888e-08,0.07572245597839355,ok
m,1080,10000,1080,0.6,normal,0.1,3185495976,0.06368488096542213,8.279971428922143e-05,0.1020650863647461,0.04755052163726753,4.949016264540761e-05,0.08452582359313965,ok
m,1080,10000,1080,0.6,normal,0.1,4198392232,0.04998900959583495,2.8617857532786723e-06,0.09692072868347168,0.04118130902266979,0.00011023702054096321,0.09570479393005371,ok
m,1080,10000,1080,0.6,normal,0.1,1441505965,0.03472853339922482,1.0131350529246271e-05,0.08371376991271973,0.03406553074829115,6.350277011397264e-06,0.08065032958984375,ok
m,1080,10000,1080,0.6,normal,0.1,3848499095,-0.022522871626347224,7.861390493458972e-06,0.082550048828125,-0.020365630907055336,4.180610537259762e-07,0.10222220420837402,ok
m,1080,10000,1080,0.6,normal,0.1,1167967466,0.009825927606974658,2.0704041023849226e-06,0.0898735523223877,0.012328706567790525,1.1318599647311882e-06,0.07674837112426758,ok
m,1080,10000,1080,0.6,normal,0.1,3708029225,0.023873975628232298,9.74508024176083e-07,0.05682778358459473,0.0219086612887778,9.567629647625005e-07,0.06707453727722168,ok
m,1080,10000,1080,0.6,normal,0.1,3443082061,-0.016568565910279685,6.212727154220981e-06,0.08823561668395996,-0.012888525926813459,3.8100673080713714e-05,0.08913731575012207,ok
m,1080,10000,1080,0.6,normal,0.1,4099314454,-0.028006105280401587,1.570727141142987e-06,0.09285926818847656,-0.018391666372184,0.00011810745632936913,0.12906813621520996,ok
m,1080,10000,1080,0.6,normal,0.1,2252834183,0.0021556888721367467,3.991237902982605e-05,0.11232209205627441,0.01006875316648858,2.5454282114390237e-06,0.09215545654296875,ok
m,1080,10000,1080,0.6,normal,0.1,1684010960,-0.0033416656862578563,1.3471737794524236e-05,0.12201046943664551,-0.009215382434992031,4.8546637436818375e-06,0.09825539588928223,ok
m,1080,10000,1080,0.6,normal,0.1,1243093914,-0.007188783816439396,1.0171003533888757e-07,0.10904288291931152,-0.008532247875261429,2.76352111837245e-06,0.11023211479187012,ok
m,1080,10000,1080,0.6,normal,0.1,17633407,-0.0002820088427600069,0.00010668968977005137,0.08292627334594727,0.012680970484255297,6.93747765312555e-06,0.09533429145812988,ok
m,1080,10000,1080,0.6,normal,0.1,3743994401,0.005261448788479199,0.0003402328041885176,0.09811544418334961,-0.008086187735492441,2.5987198821930752e-05,0.08263349533081055,ok
m,1080,10000,1080,0.6,normal,0.1,2986124634,-0.00048669562383481187,5.9008018991055595e-06,0.07588362693786621,0.0017707293990154615,2.1964047523299368e-05,0.07871818542480469,ok
m,1080,10000,1080,0.6,normal,0.1,886006139,0.021849238645999157,0.00011124606486496324,0.07712435722351074,0.02993248357665476,6.071690637046157e-06,0.08739304542541504,ok
m,1080,10000,1080,0.6,normal,0.1,2260294147,-0.018818654340131993,0.000262435074327691,0.07620096206665039,-0.0028629732245298856,5.961745394075652e-08,0.08307194709777832,ok
m,1080,10000,1080,0.6,normal,0.1,2857014511,-0.01607722755798031,0.00038477320829211363,0.06963825225830078,-0.043141630600996184,5.548411807882763e-05,0.09368586540222168,ok
m,1580,10000,1580,0.6,normal,0.1,159265289,-0.0316352123400221,0.00012011449315628226,0.10259795188903809,-0.01484444713415005,3.4001603917223225e-05,0.14267444610595703,ok
m,1580,10000,1580,0.6,normal,0.1,2769450498,0.015746533338463226,0.00015092382758227709,0.12036395072937012,0.032825174821110165,2.2977983144842003e-05,0.12492752075195312,ok
m,1580,10000,1580,0.6,normal,0.1,1714958982,-0.020293376142918703,0.00015305020642514524,0.10891222953796387,-0.029909305047366896,7.592324389079562e-06,0.14767742156982422,ok
m,1580,10000,1580,0.6,normal,0.1,2344340789,-0.024694944830882425,2.397932972404119e-06,0.11243414878845215,-0.027609607706602226,1.992005551600887e-05,0.14515900611877441,ok
m,1580,10000,1580,0.6,normal,0.1,3309821526,0.07155542798310868,1.4233442984406375e-06,0.11906909942626953,0.07199363461387873,5.697733247264846e-07,0.11671686172485352,ok
m,1580,10000,1580,0.6,normal,0.1,389491436,-0.007810308909352179,0.00010539954119482569,0.09584188461303711,0.0033024954878460807,7.163532270359807e-07,0.1106407642364502,ok
m,1580,10000,1580,0.6,normal,0.1,3908954905,-0.03496236289530349,3.4280714635082293e-06,0.12222909927368164,-0.04001977820940415,1.0277859732622315e-05,0.11147379875183105,ok
m,1580,10000,1580,0.6,normal,0.1,2810882944,-0.0445871213939761,2.055151306255744e-05,0.10178303718566895,-0.040603945920907145,3.0272245310246664e-07,0.10924792289733887,ok
m,1580,10000,1580,0.6,normal,0.1,736410639,-0.01372320152541612,6.910587990942287e-05,0.12131071090698242,-0.004398260866570814,1.0240347420435266e-06,0.1474454402923584,ok
m,1580,10000,1580,0.6,normal,0.1,3875562183,0.008968942018600322,6.126638227400955e-05,0.09906864166259766,-0.0014391009558334918,6.660314425332953e-06,0.15486693382263184,ok
m,1580,10000,1580,0.6,normal,0.1,2782622965,-0.009148219209835292,0.00014096138521632351,0.12295413017272949,-0.020620663881091707,1.6021713660294542e-07,0.14167237281799316,ok
