param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
alpha,2.025,10000,1000,2.025,normal,0.1,1262367782,0.024479922655736817,3.431563929899156e-08,0.06561684608459473,0.024455551305760187,4.393893414660033e-08,0.06716012954711914,ok
alpha,2.025,10000,1000,2.025,normal,0.1,1762075334,0.020379680813599168,2.7559854386247985e-06,0.0961141586303711,0.026178840745449947,1.713168390893608e-05,0.09320592880249023,ok
alpha,2.025,10000,1000,2.025,normal,0.1,81623018,0.01468206785281277,7.094412792201573e-06,0.09466242790222168,0.021737457291159484,9.445747069520598e-05,0.10620713233947754,ok
alpha,2.025,10000,1000,2.025,normal,0.1,2652987808,-0.03400643228258286,1.3206795379848191e-05,0.07681488990783691,-0.03376618975009911,1.5010650070595434e-05,0.09442591667175293,ok
alpha,2.025,10000,1000,2.025,normal,0.1,3144770083,0.009195148819848762,4.858125682770907e-06,0.09241461753845215,-0.001303368423028981,6.879709821971987e-05,0.09334230422973633,ok
alpha,2.025,10000,1000,2.025,normal,0.1,794145471,-0.017294351940348375,1.7795330724778775e-05,0.09235215187072754,-0.016436822310522504,1.1295793958610033e-05,0.08756017684936523,ok
alpha,2.025,10000,1000,2.025,normal,0.1,3291900336,-0.013385710997604912,6.393723470161977e-05,0.0869286060333252,-0.01607742651134647,2.8136242359852212e-05,0.07470822334289551,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,1299537539,0.009574593905737117,5.0876098765407e-07,0.07666373252868652,-0.004377882330690398,0.0001752764537956375,0.07140588760375977,ok
alpha,2.025,10000,1000,2.025,normal,0.1,2385111280,-0.00026448393094512577,8.717000152338981e-08,0.07280802726745605,0.005209577485091632,3.328490417228383e-05,0.06683087348937988,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,700997805,0.023296155856779816,2.3800861475651685e-05,0.07615089416503906,0.027894890842059098,7.833151219549615e-08,0.09923076629638672,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,292484253,-0.02382023788917911,2.200856600138518e-06,0.10934853553771973,-0.025836906050522402,1.2251376172200553e-05,0.10120201110839844,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2244544455,-0.00250061279263831,1.935503112708798e-05,0.07805395126342773,-0.00014749756081080233,4.187425899641629e-06,0.08010005950927734,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,1198973423,0.023835264187823613,1.4055343658678175e-07,0.09053254127502441,0.026251704873770623,7.791608337748201e-06,0.07732820510864258,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2646006507,0.015427382535113793,6.315057466739263e-07,0.08730721473693848,0.015092657308566675,2.115522840662572e-07,0.06708621978759766,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,3689525694,-0.006166561978522314,3.3339557473924103e-06,0.07213664054870605,-0.00885056513900574,7.363199153986293e-07,0.06410813331604004,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,402868865,-0.025679437509745426,3.1453695045185905e-07,0.07492733001708984,-0.02073293496552747,1.9234071572297235e-05,0.058815956115722656,ok
