param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
n,40,40,1000,0.6,standard_t,0.1,1203735892,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,standard_t,0.1,192949088,0.05612661559867426,0.0001513320350713186,0.0004372596740722656,-0.10277996352012264,0.02931227779184153,0.001300811767578125,ok
n,40,40,1000,0.6,standard_t,0.1,4065730800,0.15830360784900155,0.09315707245840249,0.00035572052001953125,0.12581971543121379,0.07438304001952299,0.0006937980651855469,ok
n,40,40,1000,0.6,standard_t,0.1,749546756,-0.1526025570989084,0.07420371636481504,0.0015254020690917969,-0.008672481760310385,0.016505444214666248,0.0017008781433105469,ok
n,40,40,1000,0.6,standard_t,0.1,3116093383,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,standard_t,0.1,1538947423,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,1040,1040,1000,0.6,standard_t,0.1,839291543,-0.142507233226284,0.007466000655498794,0.012078285217285156,-0.21317113748033142,0.00024781427434019006,0.009218931198120117,ok
n,1040,1040,1000,0.6,standard_t,0.1,3149462701,0.19217505294343143,0.042447516748310876,0.00912022590637207,0.3723216083343075,0.0006698466581537954,0.012137174606323242,ok
n,1040,1040,1000,0.6,standard_t,0.1,3607595641,0.06507066196619457,0.01605341604604851,0.008057117462158203,0.19307472817948737,1.6951786867213486e-06,0.012002229690551758,ok
n,1040,1040,1000,0.6,standard_t,0.1,2965783971,-0.024773591450726436,0.0006253166172108586,0.009118795394897461,0.01786307994194654,0.0003108288832344105,0.01210641860961914,ok
n,1040,1040,1000,0.6,standard_t,0.1,567857515,0.17614001010817737,0.04936057444742128,0.010878324508666992,0.3654162765959563,0.0010821554705942164,0.00895833969116211,ok
n,1040,1040,1000,0.6,standard_t,0.1,3935420626,-0.06777016097939566,0.000174953622435028,0.008164405822753906,0.0009473923979596778,0.006714910407067402,0.007843732833862305,ok
n,1040,1040,1000,0.6,standard_t,0.1,2878366397,-0.16445023049705124,0.025276823219606524,0.006186246871948242,-0.349132226902037,0.0006602397816240436,0.012907981872558594,ok
