param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
n,40,40,1000,0.6,binomial,0.1,781020512,-0.28233991395152,0.016750776766339386,0.0005867481231689453,-0.35313783046754854,0.003437110520902994,0.0013911724090576172,ok
n,40,40,1000,0.6,binomial,0.1,2678185529,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,727841268,-0.1611474475655116,0.029647979257649327,0.00044417381286621094,-0.5241659590240632,0.036417091028018225,0.0011091232299804688,ok
n,40,40,1000,0.6,binomial,0.1,4204554059,-0.16486335036399816,0.06096027935680101,0.0007646083831787109,0.003332358857774237,0.1723055731558693,0.0017948150634765625,ok
n,40,40,1000,0.6,binomial,0.1,947380072,-0.3619386526628693,0.0008182642939447275,0.00048089027404785156,-0.20932995656664133,0.015376837449542153,0.0011837482452392578,ok
n,40,40,1000,0.6,binomial,0.1,259495031,-0.07089264060069152,0.09248128604082019,0.0004971027374267578,-0.33139108903092535,0.0019017371159086797,0.0013988018035888672,ok
n,40,40,1000,0.6,binomial,0.1,1369685350,-0.11005971504341448,0.04985110862427235,0.0004246234893798828,0.25016748771386405,0.3404732081627533,0.0011668205261230469,ok
n,40,40,1000,0.6,binomial,0.1,2028053869,0.14148832163242347,0.18250206772382657,0.00043082237243652344,-0.0521678921666473,0.05454391793910839,0.0011928081512451172,ok
n,40,40,1000,0.6,binomial,0.1,470475814,0.00408943937207954,0.20118264493153504,0.00055694580078125,-0.08647137632379448,0.12814471749971149,0.0009245872497558594,ok
n,40,40,1000,0.6,binomial,0.1,1051880743,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,2690882795,-0.23300367985176695,0.020162954935639493,0.0005230903625488281,-0.25818317675178676,0.013646170193804293,0.0014612674713134766,ok
n,40,40,1000,0.6,binomial,0.1,4125618433,-0.29202332365971845,0.0017065168992341493,0.0004649162292480469,-0.1742006680560247,0.025323205158259927,0.0013229846954345703,ok
n,40,40,1000,0.6,binomial,0.1,2320123009,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,1472501943,-0.24386656552421448,0.017195977637415132,0.000453948974609375,-0.3284045665479668,0.0021711344185828554,0.0013158321380615234,ok
n,40,40,1000,0.6,binomial,0.1,2954173373,-0.3201883035506919,0.008386237464010252,0.0005462169647216797,-0.12032827889198645,0.08493519097691121,0.001224517822265625,ok
n,40,40,1000,0.6,binomial,0.1,3452587823,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,2841777980,-0.1369669958099568,0.05665971108373712,0.0005941390991210938,0.012787883801049017,0.1503794428228959,0.0013744831085205078,ok
n,40,40,1000,0.6,binomial,0.1,1346599503,0.24003056755727475,0.3287461628444949,0.00044798851013183594,-0.1556163351203822,0.03158333145382205,0.0019922256469726562,ok
n,40,40,1000,0.6,binomial,0.1,1989427189,-0.03382027498830198,0.08970807211919411,0.0004429817199707031,-0.39494355904407213,0.0037958199121281896,0.00177001953125,ok
n,40,40,1000,0.6,binomial,0.1,3926379781,-0.10669229964935936,0.05136615814934019,0.0005204677581787109,-0.26409448091616544,0.004794018684046345,0.0014500617980957031,ok
n,40,40,1000,0.6,binomial,0.1,2387800701,-0.46459902948206855,0.0172306829854121,0.0005676746368408203,-0.3295480126812037,1.4328652439438509e-05,0.0013995170593261719,ok
n,40,40,1000,0.6,binomial,0.1,4243162185,-0.10944933935989516,0.050124042757498474,0.000461578369140625,-0.31609333112512417,0.0002972176761390544,0.0012917518615722656,ok
n,40,40,1000,0.6,binomial,0.1,312743187,0.12785969414521567,0.21269900859482962,0.00047469139099121094,-0.11488802592887966,0.04771835232702624,0.00116729736328125,ok
n,40,40,1000,0.6,binomial,0.1,2390268618,-0.08659102519732853,0.03965007287890399,0.0004699230194091797,0.1821916362145875,0.21893595177610878,0.0010967254638671875,ok
n,40,40,1000,0.6,binomial,0.1,1803210951,0.04489329250449421,0.14305538049266792,0.0004394054412841797,-0.4337355888978812,0.010080612922448802,0.0012552738189697266,ok
n,40,40,1000,0.6,binomial,0.1,1139351029,0.16002597986453015,0.24340341191906747,0.0004208087921142578,0.012258373205795725,0.11943362762862743,0.0013518333435058594,ok
n,40,40,1000,0.6,binomial,0.1,1863184316,-0.19511720300186475,0.01910369868380549,0.0004334449768066406,-0.4630126360626788,0.016816721556369242,0.0012636184692382812,ok
n,40,40,1000,0.6,binomial,0.1,3194031095,-0.22271328581464422,0.01223679491303702,0.0004916191101074219,-0.4069075207553464,0.0054131610548095194,0.0012187957763671875,ok
n,40,40,1000,0.6,binomial,0.1,3387436816,0.25535076019087194,0.445043045074096,0.0004780292510986328,-0.48738990388654857,0.0057191705731737975,0.001458883285522461,ok
n,40,40,1000,0.6,binomial,0.1,1705053442,0.10730321096815115,0.2326163873101889,0.0004258155822753906,-0.4431179578363305,0.004640056179792101,0.0011136531829833984,ok
n,40,40,1000,0.6,binomial,0.1,1100160589,-0.2904602851930701,0.007146963379637042,0.0005357265472412109,-0.3857289291964649,0.00011510992170275692,0.0015628337860107422,ok
n,40,40,1000,0.6,binomial,0.1,845025431,-0.3564135673470823,0.0003454554787614455,0.00041294097900390625,-0.14729153157834393,0.05185114659093634,0.0011043548583984375,ok
n,40,40,1000,0.6,binomial,0.1,2142071295,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,3329482216,0.2659071995068964,0.3590892161986424,0.00046539306640625,-0.14097240360437202,0.03700272728619036,0.0016918182373046875,ok
n,40,40,1000,0.6,binomial,0.1,1974704002,-0.15408882999826523,0.06639685701263176,0.0003681182861328125,-0.2528043033876821,0.025268409561267743,0.0008754730224609375,ok
n,40,40,1000,0.6,binomial,0.1,4045147272,-0.1459862688140066,0.03509892258400875,0.0004382133483886719,0.051686864800140654,0.14824055297073951,0.001068115234375,ok
n,40,40,1000,0.6,binomial,0.1,378778862,,nan,nan,,nan,nan,error: IndexError('list index out of range')
n,40,40,1000,0.6,binomial,0.1,4214505796,,nan,nan,,nan,nan,error: IndexError('list index out of range')
