trial,seed,n,m,alpha,theta_hat_kent_scaled,theta_hat_dame_scaled,theta_hat_girgis_scaled,theta_hat_kent_orig,theta_hat_dame_orig,theta_hat_girgis_orig,scaled_mse_kent,scaled_mse_dame,scaled_mse_girgis,orig_mse_kent,orig_mse_dame,orig_mse_girgis,time_kent_s,time_dame_s,time_girgis_s,status
39,147720924,1584,249,0.6,0.02247541464616697,0.04082350381112388,0.24682860116713418,-0.22646990507434683,-0.15560702850418195,0.6400133576581402,0.0034119280226413786,0.0016050938224525819,0.027536573182468826,0.05089272819227001,0.02394177224346351,0.4107388330065149,0.009111166000366211,0.0010204315185546875,0.10346412658691406,ok
40,773562922,1584,249,0.6,-0.023541792043751657,0.06246345948591263,0.2183830832379596,-0.4041947683260192,-0.07203050485750317,0.5301528044491794,0.0109053989226406,0.0003394314876197703,0.01890513825829433,0.16266624017717674,0.005063000838440117,0.2819913129561915,0.010993003845214844,0.0014712810516357422,0.10167169570922852,ok
41,796125654,1584,249,0.6,-0.046171161464249245,0.06773471999413104,0.19004265839282367,-0.4915925457015553,-0.05167216239443739,0.42069813537211065,0.016143808411951024,0.0001729857835986316,0.01191493025316074,0.24080298530490574,0.0025802767254733765,0.1777245307579875,0.00817728042602539,0.0008533000946044922,0.09798192977905273,ok
42,349841733,1584,249,0.6,0.016641758392113546,0.0480641756833664,0.24876888206512457,-0.24900029825955627,-0.12764254497923044,0.6475069928018122,0.004127467258366208,0.0010773460671273704,0.02818428402135554,0.061565797375733346,0.016069823337268974,0.4204001656758751,0.012636899948120117,0.0013813972473144531,0.10350251197814941,ok
43,2909370068,1584,249,0.6,0.05566635466478007,0.04908200693492212,0.2229644025325226,-0.09828187063429095,-0.12371153888372888,0.5478464978240281,0.0006360873064661957,0.001011565598394142,0.02018595250846077,0.00948795466367317,0.015088633964754385,0.30109609215022737,0.010196208953857422,0.0012545585632324219,0.11638855934143066,ok
44,2411567156,1584,249,0.6,0.019922996783376896,0.03379418762475901,0.25925678386150725,-0.23632769845763946,-0.18275522692466906,0.6880127306906658,0.003716625050470931,0.002217744844296546,0.031815734847591995,0.055437625656524575,0.033080148470780224,0.47456732237344446,0.010313034057617188,0.0020034313201904297,0.11621952056884766,ok
45,4059645843,1584,249,0.6,-0.021519686513361794,0.07928601153788245,0.22230654832450455,-0.3963851150523947,-0.007059465152143396,0.5453057732218731,0.01048715524802106,2.563567503200689e-06,0.01999945301215122,0.1564276672913193,3.823848078774314e-05,0.2983142432628268,0.008621931076049805,0.001188516616821289,0.0896310806274414,ok
46,2027593077,1584,249,0.6,0.030543257629583147,0.04228606697373986,0.2077739218649315,-0.19531077147839682,-0.1499584058091017,0.4891787451817047,0.002534505081944421,0.0014900417575244727,0.01610025896626368,0.03780498222159645,0.022225641824096386,0.2401533965423117,0.012088298797607422,0.0012025833129882812,0.10005712509155273,ok
47,269078899,1584,249,0.6,-0.0030821704854892343,0.04208149617663792,0.23843234343379904,-0.3251768594788973,-0.150748486727859,0.6075858405439893,0.007050842751344907,0.0015058769055612123,0.024820495537994935,0.10517121735552809,0.02246184079417138,0.37022549263355553,0.00942540168762207,0.0010640621185302734,0.10204672813415527,ok
48,1658436588,1584,249,0.6,-0.03056977346399268,-0.006331796114394884,0.23210170577426756,-0.4313378116937794,-0.3377273663883691,0.5831360359324753,0.012422640436901309,0.007607140373838071,0.02286584913797065,0.18529759683971314,0.11346901950952382,0.3410697521582837,0.012719154357910156,0.0014891624450683594,0.1051640510559082,ok
49,530431852,1584,249,0.6,-0.0328139081002514,0.1114639854436008,0.2658263159771304,-0.4400049723068724,0.11721635303572153,0.7133851789738515,0.012927925154216598,0.000934944333769855,0.0342025039914302,0.19283448437291711,0.013945741978641471,0.5101686575976914,0.012604713439941406,0.0014889240264892578,0.10056853294372559,ok
50,4255101069,1584,249,0.6,0.0039358278473399086,0.05552817466649526,0.2091136299210861,-0.2980723721855445,-0.09881554103859713,0.49435288433972957,0.005921502286533651,0.0006430764124562871,0.01644203630923392,0.08832583933736153,0.009592205008082498,0.24525138844091993,0.014785528182983398,0.0016760826110839844,0.11004424095153809,ok
51,2742330166,1584,249,0.6,0.003009158420994194,0.06368265266021057,0.23437733551835904,-0.3016512986116213,-0.0673218109630751,0.5919248350398476,0.006064977833380556,0.00029599390271039394,0.023559244419677095,0.09046593782697257,0.00441508060464517,0.35141251946389995,0.015050649642944336,0.0018596649169921875,0.1546308994293213,ok
52,31049479,1584,249,0.6,-0.05168701104442277,0.015081785006654734,0.22939667507603212,-0.5128955252361189,-0.2550251328062316,0.572688830517011,0.017575901811615984,0.004330342902527039,0.02205508616839898,0.2621642624629943,0.06459191485142264,0.32897631432344204,0.010653257369995117,0.0015645027160644531,0.11985325813293457,ok
53,1749872762,1584,249,0.6,0.05548349328978548,0.048170480010512495,0.24259872856734568,-0.09898810674036085,-0.1272319828577091,0.623677000381285,0.0006453445545962153,0.0010703789244417901,0.02615064240667688,0.009626036888668177,0.01596590060014761,0.3900661230907071,0.011166810989379883,0.0017018318176269531,0.12385129928588867,ok
